artist,title,song_id,song_score,line_index,line_text,rhyme_group_id,rhyme_letter,syllable_count,syllable_bucket,internal_density
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,28,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,29,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,30,I betcha,6,G,3,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,31,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,32,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,33,You leave your kids with your mama,2,C,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,34,'Cause your headin' for the club,7,H,7,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,35,"In a skin-tight miniskirt, lookin' for some love",4,E,12,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,36,Got them legs wide open while you're sittin' at the bar,7,H,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,37,Talkin' to some nigga 'bout his car,7,H,9,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,38,"I guess he said he had a Lexus, what's next?",3,D,11,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,39,You headin' to his car for some sex?,1,B,9,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,40,"I pass by, can't hold back tears inside",8,I,9,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,41,"'Cause Lord knows, for years I tried",8,I,7,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,42,And all the other people on my block hate your guts,1,B,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,43,Then you wonder why they stare and call you slut,8,I,11,SYL_11_12,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,44,It's like your mind don't understand,1,B,8,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,45,You don't have to kill your dreams plottin' schemes on a man,3,D,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,46,"Keep your head up, legs closed, eyes open",1,B,9,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,47,Either a nigga wear a rubber or he die smokin',2,C,14,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,48,"I'm hearin' rumors, so you need to switch",0,A,10,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,49,And niggas wouldn't call you bitch--I betcha!,6,G,11,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,50,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,51,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,52,I betcha,6,G,3,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,53,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,54,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,55,"I betcha, bitch",0,A,4,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,56,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,57,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,58,I betcha,6,G,3,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,59,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,60,You wonda why they call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,61,"I guess times gettin' hard, even harder for you",2,C,12,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,62,"'Cause hey now, got a baby on the way now",2,C,11,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,63,"More money from the county, and thanks to the welfare",7,H,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,64,You're about to get your hair done,3,D,8,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,65,"Got a dinner date, can't be late",0,A,8,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,66,"Trick or treat, sweet thang got another trick to meet",0,A,12,SYL_11_12,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,67,The way he did it it was smooth,0,A,8,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,68,"Plottin' while he gamin' you so, baby, peep the rules",1,B,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,69,"I should've seen it in the first case, the worst case",0,A,12,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,70,I should've never called you back in the first place,0,A,12,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,71,"I remember back in high school, baby, you was fast",8,I,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,72,Straight sex when you moved your ass,1,B,7,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,73,"But now things change, 'cause you don't look the same",0,A,10,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,74,"Let the ghetto get the best of you, baby, that's a shame",0,A,14,SYL_13_14,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,75,Caught HIV and now you 'bout to be deceased,8,I,12,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,76,And finally be at peace,0,A,7,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,77,So where your niggas at now? 'Cause everybody left,8,I,13,SYL_13_14,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,78,"They stepped, and left you on your own",0,A,8,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,79,"See, I loved you like a sister, but you died too quick",8,I,13,SYL_13_14,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,80,And that's why we called you bitch--I betcha!,6,G,10,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,81,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,82,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,83,"I betcha, bitch",0,A,4,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,84,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,85,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,86,"I betcha, bitch",0,A,4,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,87,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,88,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,89,"I betcha, bitch",0,A,4,SYL_0_6,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,90,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,91,You wonda why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,92,"Dear Ms. Delores Tucker, keep stressin' me",2,C,11,SYL_11_12,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,93,Fuckin' with a motherfuckin' mind,3,D,9,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,94,I figured you wanted to know,2,C,8,SYL_7_8,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,95,"You know, why we call them hoes bitches",1,B,9,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,96,And maybe this might help you understand,2,C,10,SYL_9_10,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,97,"It ain't personal, strictly business, baby, strictly business",0,A,15,SYL_15_PLUS,INT_NONE
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,98,So If you wonder why we call you bitch,0,A,10,SYL_9_10,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,99,You wonder why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,100,If you wonder why we call you bitch,0,A,9,SYL_9_10,INT_MED
2Pac,Wonda Why They Call U Bitch,chunk1_row6231,0.421144,101,You wonder why we call you bitch,0,A,8,SYL_7_8,INT_MED
2Pac,High Til I Die,chunk1_row6341,0.415370,0,High 'til I die,0,A,4,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,1,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,2,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,3,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,4,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,5,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,6,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,7,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,8,Shit don't stop,1,B,3,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,9,"Game rules, ain't got time for fools",2,C,7,SYL_7_8,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,10,"Money on my mind, so my nine rules",2,C,9,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,11,"Time to, make weight, niggas gettin' crazy paid",3,D,11,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,12,And hatin' bitches for the games they play,1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,13,"So nigga, pull quick, but better be quicker than the next motherfucker on the, trigger",1,B,22,SYL_15_PLUS,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,14,"'Cause I'm static, startin' to be a fuckin' havoc",3,D,13,SYL_13_14,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,15,"Gotta keep my automatic, or get my ass kicked",3,D,13,SYL_13_14,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,16,"When I'm in traffic, it's kinda rough and, I drive a bucket",1,B,15,SYL_15_PLUS,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,17,"Live the Thug Life nigga screaming, fuck it",3,D,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,18,I love to throw my middle finger to the police,4,E,13,SYL_13_14,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,19,"And no bucks, no justice, no peace",1,B,8,SYL_7_8,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,20,I'm smokin' blunts 'til I pass out,5,F,8,SYL_7_8,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,21,"Yeah, nigga, gettin' assed out",5,F,7,SYL_7_8,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,22,Rollin' in my nigga's glass house,1,B,8,SYL_7_8,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,23,"Drivin' fast, talkin' to bitches, whippin' cash out",5,F,12,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,24,"I'm with my niggas, so fuck the suckers, I'm buckin' bustas",2,C,15,SYL_15_PLUS,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,25,Smokin' chronic motherfuckers causin' ruckus,2,C,12,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,26,"It's the last of the drank, pull over",5,F,9,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,27,Can't hear a damn thing sober,3,D,7,SYL_7_8,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,28,High 'til I die,0,A,4,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,29,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,30,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,31,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,32,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,33,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,34,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,35,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,36,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,37,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,38,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,39,Shit don't stop,1,B,3,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,40,"Lord help me save me, mama keep prayin'",5,F,9,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,41,"For a young motherfucka, tryna duck an early grave",1,B,14,SYL_13_14,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,42,In the city where you can't tell the fakes from the snakes,2,C,13,SYL_13_14,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,43,"Enemies from phonies, friends from your homies",2,C,11,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,44,Around the corner there's another nigga waitin' to jack,2,C,15,SYL_15_PLUS,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,45,He don't know I got a Glock 'til his ass get shot,3,D,12,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,46,Like a mutha fuckin' Thug disease,2,C,9,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,47,Cravin' beats like they motherfuckin' drugs to me,0,A,12,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,48,"What's up with bitches tryin' to screw me, do me 'cause I did a movie",1,B,18,SYL_15_PLUS,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,49,"Throw the pussy to me, but before they never knew me",0,A,14,SYL_13_14,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,50,Rather die then let ya play me for a busta,6,G,12,SYL_11_12,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,51,"And with my Glock, I'm a plotin' ass rotten mutha fucka",6,G,15,SYL_15_PLUS,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,52,"Don't let that movie fool ya, let me school ya",0,A,11,SYL_11_12,INT_MED
2Pac,High Til I Die,chunk1_row6341,0.415370,53,Screamin' Thug Life nigga when I do ya,0,A,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,54,"It's the last of the drank, pull over",5,F,9,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,55,Can't hear a damn thang sober 'cause I'm,2,C,9,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,56,High 'til I die,0,A,4,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,57,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,58,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,59,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,60,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,61,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,62,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,63,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,64,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,65,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,66,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,67,Shit don't stop,1,B,3,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,68,High 'til I die,0,A,4,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,69,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,70,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,71,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,72,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,73,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,74,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,75,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,76,"Shit don't stop, shit don't stop",1,B,6,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,77,High 'til I die,0,A,4,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,78,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,79,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,80,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,81,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,82,'Til my casket drop,1,B,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,83,I'm high 'til I die,0,A,5,SYL_0_6,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,84,"Loced 'til they smoke me, the shit don't stop",1,B,10,SYL_9_10,INT_NONE
2Pac,High Til I Die,chunk1_row6341,0.415370,85,Shit don't stop,1,B,3,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,0,Hahahahaha!,0,A,5,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,1,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,2,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,3,Y'all can't kill me!,0,A,4,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,4,Hahahaha!,0,A,4,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,5,Y'all can't kill me! *lower pitch*,1,B,7,SYL_7_8,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,6,Y'all can't kill me! *lower pitch*,1,B,7,SYL_7_8,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,7,Open fire on you niggas,2,C,8,SYL_7_8,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,8,Y'all can't kill me! Hahahaha,0,A,8,SYL_7_8,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,9,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,10,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,11,Open fire on you niggas *lower pitch*,1,B,11,SYL_11_12,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,12,Y'all can't kill me! *lower pitch*,1,B,7,SYL_7_8,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,13,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,14,Y'all can't kill me!,0,A,4,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,15,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,16,Open fire on you niggas *lower pitch*,1,B,11,SYL_11_12,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,17,I'm the king! Hahaha!,0,A,6,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,18,Y'all can't kill me!,0,A,4,SYL_0_6,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,19,Y'all can't kill me! Hahahaha,0,A,8,SYL_7_8,INT_NONE
2Pac,Redemption,chunk1_row6369,0.594868,20,Y'all can't kill me! *lower pitch*,1,B,7,SYL_7_8,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,0,"I feel you , baby don't",0,A,6,SYL_0_6,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,1,"But you can't, you can't give up",1,B,7,SYL_7_8,INT_MED
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,2,Baby don't cry! I hope you got your head up,2,C,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,3,"Even when the road is hard, never give up!",1,B,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,4,Baby don't cry! I hope you got your head up,2,C,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,5,"Even when the road is hard, never give up!",1,B,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,6,Now here's a story 'bout a woman with dreams,3,D,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,7,"So picture perfect at 13, an ebony queen",1,B,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,8,Beneath the surface it was more than just a crooked smile,3,D,14,SYL_13_14,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,9,Nobody knew about her secret so it took a while,1,B,14,SYL_13_14,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,10,I could see a tear fall slow down her black cheek,1,B,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,11,Sheddin' quiet tears in the back seat; so when she asked me,2,C,14,SYL_13_14,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,12,"""What would you do if it was you?""",3,D,8,SYL_7_8,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,13,Couldn't answer such a horrible pain to live through,2,C,13,SYL_13_14,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,14,I tried to trade places in the tragedy,3,D,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,15,I couldn't picture three crazed niggas grabbin' me,2,C,12,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,16,For just a moment I was trapped in the pain,4,E,11,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,17,"Lord, come and take me",2,C,5,SYL_0_6,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,18,"Four niggas violated, they chased and they raped me",2,C,13,SYL_13_14,INT_MED
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,19,"Even though it wasn't me, I could feel the grief",2,C,12,SYL_11_12,INT_NONE
2Pac & Outlawz,Baby Dont Cry Keep Ya Head Up II,chunk1_row6381,0.408322,20,Thinkin' with your brains blown that would make the pain go,2,C,12,SYL_11_12,INT_NONE
